source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
The Straits Times,,2020-06-24 07:30:39,"The number is expected to climb as the SIA Group starts to serve transit passengers from more locations in China, Japan and South Korea.",870,726,4,22,89,8,16,,10157150929122115,/story.php?story_fbid=10157150929122115&id=129011692114
The Straits Times,,2020-06-24 07:15:38,"The impact on Gojek's team in Singapore is minimal, as a majority of the retrenchments will affect the company's staff in Indonesia.",175,116,,1,21,37,,,10157150906107115,/story.php?story_fbid=10157150906107115&id=129011692114
The Straits Times,,2020-06-24 00:10:42,A record 12 opposition parties could be vying for seats in the 2020 General Election.,566,492,31,27,6,1,3,,10157149981652115,/story.php?story_fbid=10157149981652115&id=129011692114
The Straits Times,,2020-06-23 23:57:22,"With an economic recession looming and rising job losses in the horizon, PAP activists and analysts say they are expecting a ""flight to safety"" from voters.",456,286,112,18,11,4,23,,10157149940657115,/story.php?story_fbid=10157149940657115&id=129011692114
The Straits Times,,2020-06-23 23:41:03,The man is the 11th person in Singapore who tested positive for Covid-19 but died from other causes.,1.3K,748,3,3,136,449,2,,10157149915707115,/story.php?story_fbid=10157149915707115&id=129011692114
The Straits Times,,2020-06-23 23:10:47,"On the decision to contest the 2 SMCs, party chief Goh Meng Seng said they were the “only places available, without a three-cornered fight”.",112,68,37,1,4,1,1,,10157149866602115,/story.php?story_fbid=10157149866602115&id=129011692114
The Straits Times,,2020-06-23 23:00:24,"The idea to develop the Beidou navigation system took shape as China's military sought to reduce its reliance on GPS, which is run by the US.",284,246,12,10,15,,1,,10157149849067115,/story.php?story_fbid=10157149849067115&id=129011692114
The Straits Times,,2020-06-23 22:50:24,Dr Yaacob had been an MP for the last 23 years.,1.1K,915,38,54,11,96,2,,10157149831472115,/story.php?story_fbid=10157149831472115&id=129011692114
The Straits Times,,2020-06-23 22:41:24,"Unclaimed Chinese remains will be cremated and stored for at least 3 years before burial at sea, while those from Muslim graves will be re-interred with identification, said NEA.",141,93,,,17,30,1,,10157149815057115,/story.php?story_fbid=10157149815057115&id=129011692114
The Straits Times,,2020-06-23 22:20:31,The man is believed to be associated with 2 Singaporeans who used a drone to transport a bag of drugs from Johor Baru to Kranji.,99,68,16,1,12,1,1,,10157149775242115,/story.php?story_fbid=10157149775242115&id=129011692114
"The Straits Times,sgsme.sg",,2020-06-23 22:10:38,"The loan value, amassed from March till mid-June, is more than five times the credit that was extended in 2019.",40,29,,,8,2,,,10157148874082115,/story.php?story_fbid=10157148874082115&id=129011692114
The Straits Times,,2020-06-23 22:00:53,Li Hyon breached United Nations sanctions when he supplied luxury goods to his father's department store in North Korea.,96,75,8,1,11,,1,,10157149738857115,/story.php?story_fbid=10157149738857115&id=129011692114
The Straits Times,,2020-06-23 21:41:09,"The temperature in Verkhoyansk, a town lying just inside the Arctic Circle, usually ranges on average from -42 deg C in January to 20 deg C in June.",317,153,,2,59,101,2,,10157149689447115,/story.php?story_fbid=10157149689447115&id=129011692114
The Straits Times,,2020-06-23 21:20:33,Yeo Meow Koon conspired with 3 dentists to cheat the CPF Board by submitting fraudulent Medisave claims on behalf of patients.,148,110,19,,7,1,11,,10157149634732115,/story.php?story_fbid=10157149634732115&id=129011692114
The Straits Times,,2020-06-23 21:10:33,Novak Djokovic is the fourth player to test positive for Covid-19 after playing in his Adria Tour exhibition tournament.,327,171,13,1,71,62,2,,10157149592777115,/story.php?story_fbid=10157149592777115&id=129011692114
The Straits Times,,2020-06-23 21:02:06,Mr Tan said he had kept in touch with Mr Low who injured his head in a fall on April 30.,1.8K,1.6K,4,72,3,,,,10157149577407115,/story.php?story_fbid=10157149577407115&id=129011692114
The Straits Times,,2020-06-23 20:40:58,"It might be a free online download, but that doesn't mean it comes with no strings attached.",108,100,,1,7,,,,10157149535372115,/story.php?story_fbid=10157149535372115&id=129011692114
The Straits Times,,2020-06-23 20:20:26,Dr Mahathir also said he would not contact PKR or its president Anwar Ibrahim for any more talks on future cooperation.,240,107,123,2,4,1,2,,10157149502907115,/story.php?story_fbid=10157149502907115&id=129011692114
The Straits Times,,2020-06-23 20:00:26,"SPONSORED: Find out how to keep safe in retail outlets, supermarkets and malls.",70,68,2,,,,,,10157148735057115,/story.php?story_fbid=10157148735057115&id=129011692114
The Straits Times,,2020-06-23 20:00:00,#GE2020 will be a different general election for Singapore amid the Covid-19 pandemic. Here's a guide on what to do on Polling Day on July 10. https://str.sg/JWDh,279,254,9,3,7,,3,,10157149421907115,/story.php?story_fbid=10157149421907115&id=129011692114
The Straits Times,,2020-06-23 19:41:09,Aljunied GRC will likely be a hot contest between the ruling party and the WP. ST looks at 7 other hot seats in the upcoming general election.,328,299,7,7,12,,2,,10157149427812115,/story.php?story_fbid=10157149427812115&id=129011692114
The Straits Times,,2020-06-23 19:20:31,"PSP will now field 24 candidates instead of the 44 it initially announced, and is set to contest in 9 constituencies.",256,233,13,3,3,,3,,10157149388577115,/story.php?story_fbid=10157149388577115&id=129011692114
The Straits Times,,2020-06-23 19:00:34,Singapore will be heading to the polls on July 10. Find out where you will be voting.,270,258,1,2,7,,1,,10157149349867115,/story.php?story_fbid=10157149349867115&id=129011692114
The Straits Times,,2020-06-23 18:49:59,Chef-owner Pang said he decided to give up the business as the levy charged by URA for the Penhas Road shophouse unit had increased to a point he could not sustain.,1.2K,515,12,5,96,572,11,,10157149335947115,/story.php?story_fbid=10157149335947115&id=129011692114
The Straits Times,,2020-06-23 18:40:00,#GE2020: Here's a look at what has changed from the previous election. Find out what else is new this year: https://str.sg/JWDf,235,216,6,1,7,,2,,10157149278452115,/story.php?story_fbid=10157149278452115&id=129011692114
The Straits Times,,2020-06-23 18:23:00,TAKE NOTE: Here are the dates to watch in the lead-up to #GE2020. More details: https://str.sg/JWDN,540,492,8,3,8,3,16,,10157149278027115,/story.php?story_fbid=10157149278027115&id=129011692114
The Straits Times,,2020-06-23 18:12:22,This general election will be unique in Singapore's history due to the measures in place amid the Covid-19 pandemic. Here's a look at the changes and new measures.,304,288,3,5,1,1,2,,10157149287947115,/story.php?story_fbid=10157149287947115&id=129011692114
The Straits Times,,2020-06-23 18:00:31,Ryan Wong Wei Zhi cheated Grab by posing as both rider and driver on the GrabHitch platform. He and his accomplices were planning to run a similar scam on Gojek.,102,61,13,3,22,,3,,10157149271842115,/story.php?story_fbid=10157149271842115&id=129011692114
The Straits Times,,2020-06-23 17:26:56,"The decision to call the general election now will allow the new government to focus on the national agenda, which includes handling the coronavirus pandemic, the economy and jobs.",325,255,27,5,6,1,26,,10157149228017115,/story.php?story_fbid=10157149228017115&id=129011692114
,,2020-06-23 17:12:22,THE BIG STORY: GE2020 - Polling Day on July 10. What are the changes to this S'pore GE and where are the hotly contested areas? #thebigstory #stbigstory #coronavirus #generalelection #ge2020,472,372,8,50,4,7,25,,3992639384110949,/story.php?story_fbid=3992639384110949&id=129011692114
The Straits Times,,2020-06-23 17:00:18,Singapore goes to the polls on July 10. Follow the full coverage of  here: ,168,153,2,,7,,2,,10157149193622115,/TheStraitsTimes/photos/a.10150580907907115/10157149193622115
The Straits Times,,2020-06-23 16:50:28,🔴 BREAKING: Singapore will go to the polls on July 10. #GE2020,2.9K,2.5K,142,22,194,5,30,,10157149184297115,/story.php?story_fbid=10157149184297115&id=129011692114
,,2020-06-23 16:22:35,THE BIG STORY: S'pore GE - Polling Day to be held on July 10 #thebigstory #stbigstory #coronavirus #covid19 #generalelection #ge2020,206,149,1,38,8,,5,,1305974962947004,/story.php?story_fbid=1305974962947004&id=129011692114
The Straits Times,,2020-06-23 16:19:16,JUST IN: President Halimah Yacob has dissolved Parliament and the Writ of Election is expected to be issued shortly.,569,493,27,5,30,3,8,,10157149146962115,/story.php?story_fbid=10157149146962115&id=129011692114
The Straits Times,,2020-06-23 16:07:51,BREAKING: Follow our live coverage as PM Lee explains why he is calling the election now.,580,494,41,20,12,,10,,10157149125697115,/story.php?story_fbid=10157149125697115&id=129011692114
The Straits Times,,2020-06-23 15:49:16,Mr Tharman will co-chair the advisory board of the Human Development Report together with Nobel laureate Michael Spence.,1.5K,1.3K,5,106,23,1,1,,10157149089987115,/story.php?story_fbid=10157149089987115&id=129011692114
The Straits Times,,2020-06-23 15:25:49,"JUST IN: Singapore confirms 119 new Covid-19 cases. There are 3 cases in the community, including 1 Singapore PR.",HO Ching and 1.1K others,1K,6,28,30,54,1,,10157149040347115,/story.php?story_fbid=10157149040347115&id=129011692114
The Straits Times,,2020-06-23 15:17:29,PM Lee will address the nation at 4pm today.,1.6K,1.4K,51,25,60,2,5,,10157149027942115,/story.php?story_fbid=10157149027942115&id=129011692114
The Straits Times,,2020-06-23 14:42:07,"Hin Leong Trading's assets were grossly overstated by at least US$3 billion, of which US$2.23 billion have no prospect of recovery, said PwC.",151,108,12,,26,3,2,,10157148960612115,/story.php?story_fbid=10157148960612115&id=129011692114
,,2020-06-23 14:36:39,LIVE: PM Lee addresses the nation,1.5K,990,32,384,19,13,46,,593226704661912,/story.php?story_fbid=593226704661912&id=129011692114
The Straits Times,,2020-06-23 14:26:07,"NEA said it would take action against licensed funeral parlours for non-compliance. The new rules came after recent blunders, including one that resulted in the wrong body being cremated.",74,69,,,2,3,,,10157148936982115,/story.php?story_fbid=10157148936982115&id=129011692114
The Straits Times,,2020-06-23 14:01:03,The app is also available to non-OCBC Bank customers.,52,50,1,,1,,,,10157148904542115,/story.php?story_fbid=10157148904542115&id=129011692114
The Straits Times,,2020-06-23 13:45:33,"Of the 46 new cases, 30 were people arriving from overseas.",364,254,3,1,41,64,1,,10157148880282115,/story.php?story_fbid=10157148880282115&id=129011692114
The Straits Times,,2020-06-23 13:25:23,Flooding was reported in areas including Jurong Town Hall Road and Bedok North Avenue 4.,765,516,12,2,148,85,1,,10157148854662115,/story.php?story_fbid=10157148854662115&id=129011692114
The Straits Times,,2020-06-23 13:09:36,"Core consumer prices contracted for a 4th straight month in May, but the year-on-year decline was less than in April.",158,145,2,,6,5,,,10157148837062115,/story.php?story_fbid=10157148837062115&id=129011692114
The Straits Times,,2020-06-23 12:44:03,"WATCH: Flooding along Upper Changi Road, near Changi Fire Station. Were you caught in this morning's downpour? https://str.sg/JWaj Video: Joy Lam",2.6K,1.3K,176,11,969,101,2,,10157148799772115,/story.php?story_fbid=10157148799772115&id=129011692114
The Straits Times,,2020-06-23 12:20:51,"The sting operation targeted rented commercial and private residential units in the Scotts Road, Balestier Road, Mackenzie Road and Selegie Road areas.",74,60,7,,6,,1,,10157148761607115,/story.php?story_fbid=10157148761607115&id=129011692114
The Straits Times,,2020-06-23 12:00:45,SPONSORED: Ready to switch to a career in tech? Here are five things you should know before you take the leap.,34,32,,,,,2,,10157146044582115,/story.php?story_fbid=10157146044582115&id=129011692114
The Straits Times,,2020-06-23 11:51:06,"Mr Donald Trump had wanted to go to Singapore, saying ""it will be great theatre"", says former national security adviser John Bolton.",326,172,110,2,5,2,34,,10157148713127115,/story.php?story_fbid=10157148713127115&id=129011692114
The Straits Times,,2020-06-23 11:23:16,"In the last election, the party contested 10 constituencies.",514,456,20,20,7,1,1,,10157148662922115,/story.php?story_fbid=10157148662922115&id=129011692114
The Straits Times,,2020-06-23 11:10:57,"Freeing the restrictions will allow the sector recover better than using taxpayer funds, says Association of Asia Pacific Airlines chief Subhas Menon.",132,117,1,4,4,1,,,10157148624592115,/story.php?story_fbid=10157148624592115&id=129011692114
The Straits Times,,2020-06-23 10:45:54,There will also be facilities like a park with a playground for the young and pebbled paths for seniors.,124,112,10,1,1,,,,10157148571947115,/story.php?story_fbid=10157148571947115&id=129011692114
The Straits Times,,2020-06-23 10:20:49,"The Covid-19 pandemic has revealed inconsistencies when it comes to how freelancers are treated, and theatre practitioners plan to fix that.",72,69,2,,,1,,,10157148515352115,/story.php?story_fbid=10157148515352115&id=129011692114
The Straits Times,,2020-06-23 10:00:01,"Instead of the 1 or 2 years that will typically be required for a building project of similar scale, some new Quick Build Dormitories can be completed in about 3 to 4 months. A look at the facilities: https://str.sg/JWE9",186,171,1,6,3,,,,10157148408687115,/story.php?story_fbid=10157148408687115&id=129011692114
The Straits Times,,2020-06-23 10:00:01,"Instead of the 1 or 2 years that will typically be required for a building project of similar scale, some new Quick Build Dormitories can be completed in about 3 to 4 months. A look at the facilities: https://str.sg/JWE9",186,171,1,6,3,,,,10157148408687115,/story.php?story_fbid=10157148408687115&id=129011692114
The Straits Times,,2020-06-23 09:35:55,"Help groups and religious social service agencies could not conduct sermons and counselling in person, so volunteers have substituted these sessions with pre-recorded videos and worksheets.",67,67,,,,,,,10157148411382115,/story.php?story_fbid=10157148411382115&id=129011692114
The Straits Times,,2020-06-23 09:16:24,"The presence of viral material in wastewater samples from some dorms has led to more targeted tests on workers there, leading to more detection of cases and earlier isolation.",155,130,3,,15,7,,,10157148361497115,/story.php?story_fbid=10157148361497115&id=129011692114
The Straits Times,,2020-06-23 08:50:35,"""Mask wearing is a poor substitute for safe distancing and staying home unless necessary,"" says one expert.",1.9K,1.5K,45,10,143,124,18,,10157148300232115,/story.php?story_fbid=10157148300232115&id=129011692114
The Straits Times,,2020-06-23 08:30:19,The facility was originally scheduled to be ready by 2023.,248,206,1,,13,25,,,10157148253152115,/story.php?story_fbid=10157148253152115&id=129011692114
The Straits Times,,2020-06-23 08:10:22,"In Singapore, experts are concerned over crowds forming at malls and eateries.  ""The public is behaving as if the outbreak no longer exists.""",2.3K,1.5K,257,4,91,366,43,,10157148208067115,/story.php?story_fbid=10157148208067115&id=129011692114
The Straits Times,,2020-06-23 07:50:41,NEA also said the incidence of mosquito larvae detected in homes and common corridors increased by 5 times during the recent circuit breaker.,261,228,9,1,21,2,,,10157148155857115,/story.php?story_fbid=10157148155857115&id=129011692114
The Straits Times,,2020-06-23 07:30:53,"There is a massive backlog of samples waiting to be processed, with results taking as long as 10 days to be returned.",158,123,6,1,17,10,,,10157148114452115,/story.php?story_fbid=10157148114452115&id=129011692114
The Straits Times,,2020-06-22 23:47:47,"About 45 minutes into the SDA's walkabout, Mr Harminder Pal Singh could not continue and had to sit down as he felt faint.",168,110,2,2,17,26,,,10157147128032115,/story.php?story_fbid=10157147128032115&id=129011692114
The Straits Times,,2020-06-22 23:32:11,"One application was filed by DBS Bank over a debt of $549,378, while the other was filed by a trading company.",57,35,13,1,6,2,,,10157147098652115,/story.php?story_fbid=10157147098652115&id=129011692114
The Straits Times,,2020-06-22 23:09:09,"2 Sheng Siong supermarkets, in Jurong West and Serangoon North, and an NTUC FairPrice outlet in Jalan Kayu were visited by Covid-19 patients while they were still infectious.",992,619,9,3,196,147,15,,10157147054977115,/story.php?story_fbid=10157147054977115&id=129011692114
The Straits Times,,2020-06-22 22:23:00,"When asked if he was happy the outlets were reopening, one 75-year-old punter said he would be ""happier if I win"".",486,286,188,8,1,2,,,10157146957022115,/story.php?story_fbid=10157146957022115&id=129011692114
"The Straits Times,sgsme.sg",,2020-06-22 22:00:07,"The pace of sales has picked up compared to the circuit breaker, possibly due to pent-up demand.",24,24,,,,,,,10157146181002115,/story.php?story_fbid=10157146181002115&id=129011692114
The Straits Times,,2020-06-22 21:52:16,"The general manager of British Indian Curry Hut said that his customers had moved their chairs and tables to avoid spillover from the fights, and that the crowds that gathered were mistaken as his customers.",928,583,250,7,62,10,13,,10157146882692115,/story.php?story_fbid=10157146882692115&id=129011692114
The Straits Times,,2020-06-22 21:36:21,"While there was a constant flow of shoppers, many of those who headed out went into stores already knowing what they wanted to buy.",491,437,23,5,19,5,1,,10157146845407115,/story.php?story_fbid=10157146845407115&id=129011692114
The Straits Times,,2020-06-22 21:14:56,"North Korea could engage in even more provocative behaviour over the next year, warned one former Pentagon official.",120,101,8,,5,5,1,,10157146813012115,/story.php?story_fbid=10157146813012115&id=129011692114
The Straits Times,,2020-06-22 21:14:51,"The new locations include Hong Kong, Chongqing, Guangzhou, Shanghai, Osaka and Tokyo.",814,756,4,19,23,3,4,,10157146812877115,/story.php?story_fbid=10157146812877115&id=129011692114
The Straits Times,,2020-06-22 20:56:14,"Chennai accounts for almost 70% of the nearly 60,000 cases in Tamil Nadu state.",333,192,7,,47,85,,,10157146779262115,/story.php?story_fbid=10157146779262115&id=129011692114
The Straits Times,,2020-06-22 20:35:55,The Council for Estate Agencies will allow property agents to manually record visitor details or use other means of contact tracing after they highlighted technical difficulties.,62,57,3,1,1,,,,10157146747242115,/story.php?story_fbid=10157146747242115&id=129011692114
The Straits Times,,2020-06-22 20:14:47,"The scheme has paid out $400 million so far to nearly 130,000 people. But some applicants have faced challenges - a private-hire driver said he auto-qualified but did not receive confirmation.",478,402,9,2,14,21,28,,10157146697522115,/story.php?story_fbid=10157146697522115&id=129011692114
The Straits Times,,2020-06-22 20:00:26,"Well done, Singapore!",5.3K,4.4K,10,450,69,4,1,,10157146671162115,/story.php?story_fbid=10157146671162115&id=129011692114
The Straits Times,,2020-06-22 19:45:25,"The man, widely identified as Libyan refugee Khairi Saadallah, had briefly come to the attention of Britain's intelligence service, but had not been deemed a substantial risk.",103,75,1,,13,3,11,,10157146647422115,/story.php?story_fbid=10157146647422115&id=129011692114
The Straits Times,,2020-06-22 19:31:29,"5 organisations, including Alzheimer's Disease Association, Metta Welfare Association and Singapore General Hospital, will each receive $1m from the company.",628,555,1,44,2,,,,10157146628662115,/story.php?story_fbid=10157146628662115&id=129011692114
The Straits Times,,2020-06-22 19:01:27,"Cinemas, theatres and live events must limit their capacity to 250 people or less.",249,228,7,1,13,,,,10157146589877115,/story.php?story_fbid=10157146589877115&id=129011692114
The Straits Times,,2020-06-22 18:45:53,"The outcome of the next ERP rate review will be announced in the fourth week of July, and any new rates will take effect from July 27.",389,349,25,6,6,2,,,10157146571967115,/story.php?story_fbid=10157146571967115&id=129011692114
The Straits Times,,2020-06-22 18:19:12,"Navarro Charles Josef Guimere became unruly when police officers approached him, and he banged his head against the police car's boot, causing 2 dents.",61,37,19,1,2,,2,,10157146531232115,/story.php?story_fbid=10157146531232115&id=129011692114
The Straits Times,,2020-06-22 17:56:13,The infections are linked to a holiday weekend in May when young people visited nightclubs and bars in Seoul just as South Korea announced it would ease social distancing guidelines.,650,421,6,2,83,133,3,,10157146502042115,/story.php?story_fbid=10157146502042115&id=129011692114
The Straits Times,,2020-06-22 17:34:36,"As part of the package, prices of 100 NTUC FairPrice housebrand items will be frozen until the end of the year.",144,121,18,3,,,,,10157146470647115,/story.php?story_fbid=10157146470647115&id=129011692114
The Straits Times,,2020-06-22 17:20:25,The man allegedly committed acts such as kissing her lips.,85,43,3,1,4,5,28,,10157146448577115,/story.php?story_fbid=10157146448577115&id=129011692114
The Straits Times,,2020-06-22 17:06:05,"On one occasion, the man entered the helper's room while she was feeding his granddaughter milk and kissed her.",89,61,2,,4,4,17,,10157146426102115,/story.php?story_fbid=10157146426102115&id=129011692114
,,2020-06-22 16:59:15,THE BIG STORY: Low retail sales during phase 2's first weekend | S'pore GE walkabouts: safe distancing difficulties on the campaign trail | Vivian Balakrishnan on growth industries post-Covid-19 #thebigstory #stbigstory #coronavirus #covid19 #generalelection #vivianbalakrishnan,258,205,1,40,3,1,4,,2977385025664543,/story.php?story_fbid=2977385025664543&id=129011692114
The Straits Times,,2020-06-22 16:45:40,The Malaysian government has in the past relied on state oil firm Petronas to bail it out of tight spots.,87,70,14,,2,1,,,10157146392202115,/story.php?story_fbid=10157146392202115&id=129011692114
The Straits Times,,2020-06-22 16:30:59,The programme will have 2 runs each year and will welcome its first cohort of participants in November this year.,61,58,2,1,,,,,10157146373007115,/story.php?story_fbid=10157146373007115&id=129011692114
The Straits Times,,2020-06-22 16:16:00,The men will also be investigated for possible breaches of safe distancing measures.,179,99,59,1,13,1,6,,10157146358227115,/story.php?story_fbid=10157146358227115&id=129011692114
The Straits Times,,2020-06-22 16:00:55,"Business executives, skilled workers and foreigners who live in Thailand will be the first groups to benefit from the easing of travel restrictions.",1.2K,1.1K,5,49,43,2,,,10157146341977115,/story.php?story_fbid=10157146341977115&id=129011692114
The Straits Times,,2020-06-22 15:46:13,"Sales of Tulip Pork Luncheon Meat, for instance, have grown in places such as Singapore, Japan and the UK as people stocked up on pantry staples and cut back on their grocery bills.",126,107,5,,10,1,3,,10157146325062115,/story.php?story_fbid=10157146325062115&id=129011692114
The Straits Times,,2020-06-22 15:30:48,"Clarence Teo Shun Jie also admitted to attacking his then-girlfriend on other occasions, where he punched her on the face and poured apple juice over her, among other acts.",347,210,32,4,12,6,83,,10157146305237115,/story.php?story_fbid=10157146305237115&id=129011692114
The Straits Times,,2020-06-22 15:14:37,"🔴 JUST IN: Singapore confirms 218 new Covid-19 cases. There is 1 case in the community, involving a work pass holder.",1.3K,1.1K,11,5,25,117,2,,10157146287762115,/story.php?story_fbid=10157146287762115&id=129011692114
The Straits Times,,2020-06-22 14:31:17,What are some ways for customers to support small businesses that are reopening?,91,89,,2,,,,,10157146213012115,/story.php?story_fbid=10157146213012115&id=129011692114
The Straits Times,,2020-06-22 14:30:55,"Employment agencies must make reasonable effort to attract Singaporeans to the positions they are trying to fill, unless there is a documented agreement that the client instructs them to do otherwise.",1K,863,118,11,24,9,6,,10157146212582115,/story.php?story_fbid=10157146212582115&id=129011692114
The Straits Times,,2020-06-22 13:59:40,"The rise in infections over a few days in Victoria appeared to be caused by family gatherings, says Australia's chief medical officer.",207,164,4,3,16,20,,,10157146170397115,/story.php?story_fbid=10157146170397115&id=129011692114
The Straits Times,,2020-06-22 13:35:59,"Operators are targeting those who are already driving taxis, tourist buses and other public buses as they would already have the necessary skills, the Transport Minister said.",503,460,15,17,9,1,,,10157146134427115,/story.php?story_fbid=10157146134427115&id=129011692114
The Straits Times,,2020-06-22 13:20:31,"All local race meetings had been suspended since April, while the race course had been closed to the public since late March.",91,81,6,1,3,,,,10157146113787115,/story.php?story_fbid=10157146113787115&id=129011692114
The Straits Times,,2020-06-22 13:05:29,"Some people reported experiencing rapid heartbeat and extreme thirst after consuming the products, among other symptoms.",41,28,4,,9,,,,10157146094957115,/story.php?story_fbid=10157146094957115&id=129011692114
The Straits Times,,2020-06-22 12:50:33,Canadian International School is one of the largest international schools in Singapore.,133,97,4,2,17,3,10,,10157146071702115,/story.php?story_fbid=10157146071702115&id=129011692114
The Straits Times,,2020-06-22 12:30:01,SPONSORED: Learn the dos and don'ts of retail businesses operating in phase 2.,179,171,,2,5,,,,10157145984562115,/story.php?story_fbid=10157145984562115&id=129011692114
The Straits Times,,2020-06-22 12:10:49,Airlines have scaled back meal services and drinks are restricted to bottled water only. In-flight entertainment and magazines have also been removed.,129,119,1,1,5,1,1,,10157145989737115,/story.php?story_fbid=10157145989737115&id=129011692114
The Straits Times,,2020-06-22 11:44:02,MP Tan Wu Meng had criticised WP chief Pritam Singh for speaking in support of Mr Alfian in Parliament.  Dr Tan said the playwright's Facebook posts indicated his preference for Malaysia over Singapore.,219,155,30,3,3,2,24,,10157145938332115,/story.php?story_fbid=10157145938332115&id=129011692114
The Straits Times,,2020-06-22 11:21:09,The rail line project - which would connect Woodlands North MRT station to Bukit Chagar in JB - has been suspended since April last year.,202,174,12,3,6,5,,,10157145898557115,/story.php?story_fbid=10157145898557115&id=129011692114
The Straits Times,,2020-06-22 11:12:23,"JUST IN: MRT network expansion plans will be delayed due to Covid-19, but the authorities are still looking to fulfil its target of a 360km network by early 2030s.",469,403,26,7,12,20,,,10157145882922115,/story.php?story_fbid=10157145882922115&id=129011692114
"The Straits Times,The New Era",,2020-06-22 11:04:23,Potential election candidates were seen visiting markets and hawker centres with fliers.Do you dare to vote against the PAP? Hear from Lee Kuan Yew himself!,146,127,13,1,3,,1,,10157145870722115,/story.php?story_fbid=10157145870722115&id=129011692114
,,2020-06-22 09:34:09,,,,,,,,,,10157145695107115,/ufi/reaction/profile/browser/?ft_ent_identifier=10157145694802115&refid=17&_ft_=top_level_post_id.10157145695107115%3Atl_objid.10157145695107115%3Apage_id.129011692114%3Aphoto_attachments_list.%5B10157145694907115%2C10157145694947115%2C10157145695137115%2C10157145695057115%5D%3Aphoto_id.10157145694907115%3Astory_location.4%3Astory_attachment_style.new_album%3Atds_flgs.3%3Apage_insights.%7B%22129011692114%22%3A%7B%22page_id%22%3A129011692114%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A129011692114%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A22%2C%22publish_time%22%3A1592789649%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22story_fbid%22%3A%5B10157145694907115%2C10157145694802115%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A129011692114%2C%22page_id%22%3A129011692114%2C%22post_id%22%3A10157145694907115%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%2C%7B%22actor_id%22%3A129011692114%2C%22page_id%22%3A129011692114%2C%22post_id%22%3A10157145694802115%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.129011692114%3A306061129499414%3A43%3A0%3A1593586799%3A7819139426366669496&__tn__=%2AW-R#footer_action_list
The Straits Times,,2020-06-22 10:45:08,"A huge Merlion kite created by Mr Johnny Yap and his wife Maggie Mok, both 45, outside their flat in Bedok. They sometimes inflate the kites to check for tears or damage.  During the circuit breaker, the hobbyists could not fly their giant kites at Marina Barrage, but they took the time to repair and spruce up their creations.   Photo: Mark Cheong",662,562,48,37,10,,,,10157145840627115,/TheStraitsTimes/photos/a.10150580907907115/10157145840627115
The Straits Times,,2020-06-22 10:25:47,"Vietnam Airlines and Bamboo Airways plan to resume flights to destinations like Japan, South Korea and Taiwan as soon as they get official approval.",400,369,4,11,16,,,,10157145803487115,/story.php?story_fbid=10157145803487115&id=129011692114
The Straits Times,,2020-06-22 10:06:03,"It is unclear if Mr Png Eng Huat, the current MP in Hougang, would be fielded in a different constituency or retire from politics.",197,171,11,1,8,2,1,,10157145768912115,/story.php?story_fbid=10157145768912115&id=129011692114
The Straits Times,,2020-06-22 09:50:21,The company is working with welfare organisations to distribute the furniture to needy families for free.,1.3K,1.1K,,117,3,,1,,10157145737507115,/story.php?story_fbid=10157145737507115&id=129011692114
The Straits Times,,2020-06-22 09:10:59,Hundreds of people had gathered to demonstrate against measures including the 1.5 metre social distancing rule.,277,176,57,1,31,9,3,,10157145665172115,/story.php?story_fbid=10157145665172115&id=129011692114
The Straits Times,,2020-06-22 08:49:54,"""I understand you are offended, but you need to understand your name is an offensive sound in my language,"" the professor wrote in an e-mail exchange with the student.",944,584,174,9,36,12,127,,10157145625297115,/story.php?story_fbid=10157145625297115&id=129011692114
The Straits Times,,2020-06-22 08:30:28,The biggest increase was from North and South America.,166,126,3,,14,21,2,,10157145592787115,/story.php?story_fbid=10157145592787115&id=129011692114
The Straits Times,,2020-06-22 08:10:49,"Singaporeans can secure these well-paying jobs if they are prepared to train and reskill, says Dr Vivian Balakrishnan.",500,423,58,9,6,,3,,10157145562902115,/story.php?story_fbid=10157145562902115&id=129011692114
The Straits Times,,2020-06-22 07:50:19,"Several taxi drivers cite modest, if any, increase in earnings over the past 2 days, and very long queues at waiting bays.",306,260,4,2,12,26,1,,10157145525002115,/story.php?story_fbid=10157145525002115&id=129011692114
The Straits Times,,2020-06-22 07:28:34,"Mr Jerome Rouch-Sirech, 43, is seeking damages for the loss and bereavement suffered by his family.",835,492,67,6,30,232,4,,10157145485317115,/story.php?story_fbid=10157145485317115&id=129011692114
The Straits Times,,2020-06-21 23:45:12,A 22-year-old NTU student is among the 10 new Covid-19 community cases. He was tested after seeking treatment for acute respiratory infection.,1.4K,987,18,4,229,199,14,,10157144342042115,/story.php?story_fbid=10157144342042115&id=129011692114
